event_id,cause,effect,condition,evidence,source_doc_id,source_file,source_type,confidence
Event_fe2afba844d1,喉咙发炎的患者,炎症反应症状有可能会加重,吃的比较多,"刺激咽喉部以及舌根等部位,导致患者出现咽喉部充血、水肿等等表现,所以说喉咙发炎的患者不建议或者少吃雪糕,如果吃的比较多,可能当时吃饭比较舒服,过一段时间之后,患者的炎症反应症状有可能会加重,从而导致患者非常不舒服。咽喉发炎的患者建议吃温凉的,比如说面条、稀粥",Doc_train_0717_0121,train_0717,gold,1.0
Event_6eebb0edb2d6,长时间未饮水,尿色黄染,硝呋太尔片,"吃硝呋太尔片会导致尿色发黄,硝呋太尔属于呋喃类的抗生素,口服以后可以造成尿液的黄染同时服用磺胺类抗生素或者服用维生素b,都可以导致尿色黄染,这并非是异常的现象,而是属于药物染色的一种表现。停止相关的药物摄入以后,尿色可以恢复至正常,所以对于服用硝呋太尔片的患者,如疗程结束或者症状缓解,及早停药即可。在服药期间需要适当多饮水,饮水量保证在1500ml左右,并适度的碱化尿液。可以同时口服碳酸氢钠片1片,每日3次,与硝呋太尔片一同停药。如果长时间未饮水,不但可以造成尿色黄染,甚至可以形成药物性的结晶出现。需要适当多饮水,",Doc_train_0717_0125,train_0717,gold,1.0
Event_4cd47df81777,长时间未饮水,药物性的结晶,硝呋太尔片,"吃硝呋太尔片会导致尿色发黄,硝呋太尔属于呋喃类的抗生素,口服以后可以造成尿液的黄染同时服用磺胺类抗生素或者服用维生素b,都可以导致尿色黄染,这并非是异常的现象,而是属于药物染色的一种表现。停止相关的药物摄入以后,尿色可以恢复至正常,所以对于服用硝呋太尔片的患者,如疗程结束或者症状缓解,及早停药即可。在服药期间需要适当多饮水,饮水量保证在1500ml左右,并适度的碱化尿液。可以同时口服碳酸氢钠片1片,每日3次,与硝呋太尔片一同停药。如果长时间未饮水,不但可以造成尿色黄染,甚至可以形成药物性的结晶出现。需要适当多饮水,等待疗程结束,及时停药即可。",Doc_train_0717_0125,train_0717,gold,1.0
Event_7ac7c0c533ed,喝白酒后出现心跳加速,心绞痛,冠心病患者,"应就是心跳加速。因此,白酒可以导致正常人出现心跳加速、心肌耗氧,尤其是冠心病患者,如果喝白酒后出现心跳加速很可能就会诱发心绞痛,建议冠心病的病人一定要戒酒。",Doc_train_0717_0141,train_0717,gold,1.0
Event_f913d0d38878,不注意个人卫生,细菌的入侵,女性在月经期间,"女性在月经期间身体抵抗力是最差的时候,如果不注意个人卫生,就容易导致细菌的入侵,所以女性在月经期间要做好个人的防护工作。女性在月经期间雌激素下降,身",Doc_train_0717_0147,train_0717,gold,1.0
Event_ff0020cf5c30,吃高热量食物、甜食,霉菌孢子,存在阴道炎症,"当存在阴道炎症时想使用达克宁乳膏或者达克宁栓剂进行治疗,不会影响哺乳。因为其属于局部用药,不会通过血液循环、乳汁排泄,所以对哺乳不会产生任何影响,可以正常哺乳。部分女性在哺乳期间吃高热量、高蛋白的饮食,甚至甜食,这时要注意个人的饮食习惯。存在阴道炎症时不建议吃高热量食物、甜食,因为可以造成霉菌孢子,甚至白细胞持续性增高,导致炎症加重,所以一定要注意。一般情况下用药调",Doc_train_0717_0152,train_0717,gold,1.0
Event_ed73e9d28ace,吃高热量食物、甜食,白细胞持续性增高,存在阴道炎症,"当存在阴道炎症时想使用达克宁乳膏或者达克宁栓剂进行治疗,不会影响哺乳。因为其属于局部用药,不会通过血液循环、乳汁排泄,所以对哺乳不会产生任何影响,可以正常哺乳。部分女性在哺乳期间吃高热量、高蛋白的饮食,甚至甜食,这时要注意个人的饮食习惯。存在阴道炎症时不建议吃高热量食物、甜食,因为可以造成霉菌孢子,甚至白细胞持续性增高,导致炎症加重,所以一定要注意。一般情况下用药调理7-10天为1个疗程",Doc_train_0717_0152,train_0717,gold,1.0
Event_5fe08eb2ca3d,头孢羟氨苄片有生长毒性,肾功能损害,大剂量使用,"反应,病人有可能出现皮疹、药疹等,很少的病人可能会出现过敏性休克;2、头孢羟氨苄片有生长毒性,大剂量使用可能会引起肾功能损害,比如尿素氮和肌酐会升高。不能用头孢羟氨苄的患者:1、对头孢菌素过敏或",Doc_train_0717_0153,train_0717,gold,1.0
Event_b8d249d12020,甲状腺肿瘤,颈前的肿物,中老年女性,"甲状腺外科主要是诊治甲状腺肿瘤,具体包括良性肿瘤以及恶性肿瘤。良性病变包括结节性甲状腺肿、单纯的甲状腺腺瘤以及甲状腺囊肿。发生原因考虑和体内甲状腺素代谢异常相关,主要是饮食结构中缺碘所导致的,并且发生也有一定的地域结构性差异,在中老年女性病人出现比较多,很多患者表现为颈前的肿物,伴有疼痛,也会继发出现气管受压,有胸闷、心慌的表现,甚至还会出现继发",Doc_train_0717_0161,train_0717,gold,1.0
Event_03f688a2ec76,甲状腺肿瘤,疼痛,中老年女性,"甲状腺外科主要是诊治甲状腺肿瘤,具体包括良性肿瘤以及恶性肿瘤。良性病变包括结节性甲状腺肿、单纯的甲状腺腺瘤以及甲状腺囊肿。发生原因考虑和体内甲状腺素代谢异常相关,主要是饮食结构中缺碘所导致的,并且发生也有一定的地域结构性差异,在中老年女性病人出现比较多,很多患者表现为颈前的肿物,伴有疼痛,也会继发出现气管受压,有胸闷、心慌的表现,甚至还会出现继发的甲状腺功",Doc_train_0717_0161,train_0717,gold,1.0
Event_aa47826d1d40,甲状腺肿瘤,气管受压,中老年女性,"甲状腺外科主要是诊治甲状腺肿瘤,具体包括良性肿瘤以及恶性肿瘤。良性病变包括结节性甲状腺肿、单纯的甲状腺腺瘤以及甲状腺囊肿。发生原因考虑和体内甲状腺素代谢异常相关,主要是饮食结构中缺碘所导致的,并且发生也有一定的地域结构性差异,在中老年女性病人出现比较多,很多患者表现为颈前的肿物,伴有疼痛,也会继发出现气管受压,有胸闷、心慌的表现,甚至还会出现继发的甲状腺功能亢进,这种情况是进行",Doc_train_0717_0161,train_0717,gold,1.0
Event_ac7920c28b53,甲状腺肿瘤,胸闷,中老年女性,"甲状腺外科主要是诊治甲状腺肿瘤,具体包括良性肿瘤以及恶性肿瘤。良性病变包括结节性甲状腺肿、单纯的甲状腺腺瘤以及甲状腺囊肿。发生原因考虑和体内甲状腺素代谢异常相关,主要是饮食结构中缺碘所导致的,并且发生也有一定的地域结构性差异,在中老年女性病人出现比较多,很多患者表现为颈前的肿物,伴有疼痛,也会继发出现气管受压,有胸闷、心慌的表现,甚至还会出现继发的甲状腺功能亢进,这种情况是进行手术治疗",Doc_train_0717_0161,train_0717,gold,1.0
Event_4073adf86179,甲状腺肿瘤,心慌,中老年女性,"甲状腺外科主要是诊治甲状腺肿瘤,具体包括良性肿瘤以及恶性肿瘤。良性病变包括结节性甲状腺肿、单纯的甲状腺腺瘤以及甲状腺囊肿。发生原因考虑和体内甲状腺素代谢异常相关,主要是饮食结构中缺碘所导致的,并且发生也有一定的地域结构性差异,在中老年女性病人出现比较多,很多患者表现为颈前的肿物,伴有疼痛,也会继发出现气管受压,有胸闷、心慌的表现,甚至还会出现继发的甲状腺功能亢进,这种情况是进行手术治疗的指征",Doc_train_0717_0161,train_0717,gold,1.0
Event_285eb6b4a4f1,甲状腺肿瘤,甲状腺功能亢进,中老年女性,"甲状腺外科主要是诊治甲状腺肿瘤,具体包括良性肿瘤以及恶性肿瘤。良性病变包括结节性甲状腺肿、单纯的甲状腺腺瘤以及甲状腺囊肿。发生原因考虑和体内甲状腺素代谢异常相关,主要是饮食结构中缺碘所导致的,并且发生也有一定的地域结构性差异,在中老年女性病人出现比较多,很多患者表现为颈前的肿物,伴有疼痛,也会继发出现气管受压,有胸闷、心慌的表现,甚至还会出现继发的甲状腺功能亢进,这种情况是进行手术治疗的指征。对于甲状腺的恶性肿瘤主要是甲状腺癌,具",Doc_train_0717_0161,train_0717,gold,1.0
Event_3677e7b71344,抑制了胃肠的蠕动,通气时间的延缓,产妇术后使用镇痛泵,"是麻醉方式对术后通气时间的影响较大,全麻肯定比局麻造成的影响要大。如果产妇术后使用镇痛泵,虽然抑制了疼痛,同时也抑制了胃肠的蠕动可能会导致通气时间的延缓。孕妇尽早的下床活动,手法按摩腹部,食用点促进肠蠕动的药如四磨汤等,可",Doc_train_0717_0162,train_0717,gold,1.0
Event_efbfec15fbf8,母亲在体内怀孕期间的雌激素中断,有少量血性分泌物从阴道流出,女宝宝可能出生之后5-7天,"新生气的宝宝,可能出现假性的月经或者是乳腺的增大,这与性早熟是无关的,女宝宝可能出生之后5-7天,有少量血性分泌物从阴道流出,称为假月经,这是母亲在体内怀孕期间的雌激素中断导致的,持续一周左右就会过去了。还有一些孩子也是因为母体雌激素的中断,",Doc_train_0717_0163,train_0717,gold,1.0
Event_d5245a4c7be6,颈椎病,头疼,"长时间伏案工作,长时间重体力劳动者长时间开车","后脑头疼的原因有很多,常见的病因有颈椎病、高血压、高度精神紧张、睡眠质量差等。颈椎病患者有长时间伏案工作,长时间重体力劳动者长时间开车的病史,除了头疼以外,还可能会有后颈部不适、肩部酸沉、上肢麻木,头晕等",Doc_train_0717_0165,train_0717,gold,1.0
Event_2e96742b093d,颈椎病,后颈部不适,"长时间伏案工作,长时间重体力劳动者长时间开车","后脑头疼的原因有很多,常见的病因有颈椎病、高血压、高度精神紧张、睡眠质量差等。颈椎病患者有长时间伏案工作,长时间重体力劳动者长时间开车的病史,除了头疼以外,还可能会有后颈部不适、肩部酸沉、上肢麻木,头晕等高血压的患者可能会同时伴有心慌胸闷、气短、",Doc_train_0717_0165,train_0717,gold,1.0
Event_763787481da1,颈椎病,肩部酸沉,"长时间伏案工作,长时间重体力劳动者长时间开车","后脑头疼的原因有很多,常见的病因有颈椎病、高血压、高度精神紧张、睡眠质量差等。颈椎病患者有长时间伏案工作,长时间重体力劳动者长时间开车的病史,除了头疼以外,还可能会有后颈部不适、肩部酸沉、上肢麻木,头晕等高血压的患者可能会同时伴有心慌胸闷、气短、头晕,一般",Doc_train_0717_0165,train_0717,gold,1.0
Event_05238d995a6e,颈椎病,上肢麻木,"长时间伏案工作,长时间重体力劳动者长时间开车","后脑头疼的原因有很多,常见的病因有颈椎病、高血压、高度精神紧张、睡眠质量差等。颈椎病患者有长时间伏案工作,长时间重体力劳动者长时间开车的病史,除了头疼以外,还可能会有后颈部不适、肩部酸沉、上肢麻木,头晕等高血压的患者可能会同时伴有心慌胸闷、气短、头晕,一般经过降压治",Doc_train_0717_0165,train_0717,gold,1.0
Event_44be91787f37,颈椎病,头晕,"长时间伏案工作,长时间重体力劳动者长时间开车","后脑头疼的原因有很多,常见的病因有颈椎病、高血压、高度精神紧张、睡眠质量差等。颈椎病患者有长时间伏案工作,长时间重体力劳动者长时间开车的病史,除了头疼以外,还可能会有后颈部不适、肩部酸沉、上肢麻木,头晕等高血压的患者可能会同时伴有心慌胸闷、气短、头晕,一般经过降压治疗后症",Doc_train_0717_0165,train_0717,gold,1.0
Event_cefa5213ab8e,颈椎病,高血压,"长时间伏案工作,长时间重体力劳动者长时间开车","后脑头疼的原因有很多,常见的病因有颈椎病、高血压、高度精神紧张、睡眠质量差等。颈椎病患者有长时间伏案工作,长时间重体力劳动者长时间开车的病史,除了头疼以外,还可能会有后颈部不适、肩部酸沉、上肢麻木,头晕等",Doc_train_0717_0165,train_0717,gold,1.0
Event_21afc48f9b02,颈椎病,心慌,"长时间伏案工作,长时间重体力劳动者长时间开车","后脑头疼的原因有很多,常见的病因有颈椎病、高血压、高度精神紧张、睡眠质量差等。颈椎病患者有长时间伏案工作,长时间重体力劳动者长时间开车的病史,除了头疼以外,还可能会有后颈部不适、肩部酸沉、上肢麻木,头晕等高血压的患者可能会同时伴有心慌胸闷、气短、头晕,一般经过降压治疗后症状可以明显地缓解或者消失。高度精",Doc_train_0717_0165,train_0717,gold,1.0
Event_7757c5cffa27,颈椎病,胸闷,"长时间伏案工作,长时间重体力劳动者长时间开车","后脑头疼的原因有很多,常见的病因有颈椎病、高血压、高度精神紧张、睡眠质量差等。颈椎病患者有长时间伏案工作,长时间重体力劳动者长时间开车的病史,除了头疼以外,还可能会有后颈部不适、肩部酸沉、上肢麻木,头晕等高血压的患者可能会同时伴有心慌胸闷、气短、头晕,一般经过降压治疗后症状可以明显地缓解或者消失。高度精神紧",Doc_train_0717_0165,train_0717,gold,1.0
Event_9e7673899962,颈椎病,气短,"长时间伏案工作,长时间重体力劳动者长时间开车","后脑头疼的原因有很多,常见的病因有颈椎病、高血压、高度精神紧张、睡眠质量差等。颈椎病患者有长时间伏案工作,长时间重体力劳动者长时间开车的病史,除了头疼以外,还可能会有后颈部不适、肩部酸沉、上肢麻木,头晕等高血压的患者可能会同时伴有心慌胸闷、气短、头晕,一般经过降压治疗后症状可以明显地缓解或者消失。高度精神紧张会出",Doc_train_0717_0165,train_0717,gold,1.0
